episode,step,rtt,jitter,packet_loss,crc_errors,interface_errors,interface_flaps,utilization,label,ttf_ms
40,4,10.02,2.07,0.42,11,11,0,25.95,1,3600.0
40,5,11.89,1.76,1.05,14,14,0,26.28,1,3500.0
40,6,13.36,1.93,1.25,17,17,0,26.74,1,3400.0
40,7,13.01,2.05,1.59,18,18,0,27.34,1,3300.0
40,8,12.92,3.61,1.9,20,20,0,28.11,1,3200.0
40,9,14.09,4.29,2.45,21,21,0,29.06,1,3100.0
40,10,15.91,5.93,2.42,24,24,0,30.21,1,3000.0
40,11,18.29,6.63,1.79,28,28,0,31.57,1,2900.0
40,12,22.28,7.76,3.92,31,31,0,33.17,2,988.8
40,13,23.23,8.05,4.2,34,35,0,35.01,2,994.6
40,14,23.4,9.22,5.43,36,37,0,37.11,2,1193.9
40,15,26.03,10.88,4.74,41,42,0,39.5,2,753.6
40,16,28.63,12.32,6.74,46,47,1,42.17,2,671.0
40,17,33.86,15.0,6.85,51,52,1,45.16,2,449.3
40,18,36.3,17.96,7.44,55,57,1,48.47,2,553.9
40,19,41.19,20.07,8.14,61,63,2,52.12,2,609.8
41,0,11.89,1.58,0.0,2,2,0,20.41,0,10000.0
41,1,11.7,1.83,0.0,2,2,0,19.21,0,10000.0
41,2,12.28,1.74,0.0,2,2,0,20.63,0,10000.0
41,3,12.04,1.65,0.0,2,2,0,17.47,0,10000.0
41,4,11.64,1.66,0.0,2,2,0,18.99,0,10000.0
41,5,11.09,1.49,0.0,2,2,0,19.4,0,10000.0
41,6,11.16,1.39,0.0,2,2,0,16.84,0,10000.0
41,7,11.81,1.3,0.0,2,2,0,16.88,0,10000.0
41,8,11.4,1.28,0.0,2,2,0,21.69,0,10000.0
41,9,11.16,1.18,0.0,2,2,0,23.36,0,10000.0
41,10,11.68,1.57,0.0,2,2,0,23.64,0,10000.0
41,11,11.64,1.18,0.0,2,2,0,25.21,0,10000.0
41,12,11.95,0.98,0.0,2,2,0,24.98,0,10000.0
41,13,12.2,0.9,0.0,2,2,0,27.47,0,10000.0
41,14,11.74,0.46,0.0,2,2,0,28.82,0,10000.0
41,15,10.93,0.2,0.0,2,2,0,30.29,0,10000.0
41,16,11.51,0.2,0.0,2,2,0,32.63,0,10000.0
41,17,12.25,0.2,0.0,2,2,0,32.46,0,10000.0
41,18,12.36,0.2,0.0,2,2,0,31.81,0,10000.0
42,0,11.61,1.19,0.0,6,6,0,36.93,1,6033.7
42,1,12.12,1.37,0.51,6,6,0,37.03,1,5823.2
42,2,12.16,1.31,0.41,6,6,0,37.22,1,5723.8
42,3,11.84,1.61,0.5,6,6,0,37.51,1,5454.5
42,4,12.32,1.96,0.31,6,6,0,37.89,1,5270.3
42,5,12.86,2.23,0.63,6,6,0,38.36,1,5025.0
42,6,14.07,2.24,0.36,7,7,0,38.93,1,5109.6
42,7,14.65,2.06,0.73,7,7,0,39.6,1,4900.7
42,8,16.09,2.16,0.93,7,7,0,40.36,1,4697.6
42,9,16.05,2.86,1.09,7,7,0,41.22,1,4768.8
42,10,17.85,3.03,1.31,7,7,0,42.17,1,4494.2
42,11,17.99,3.82,1.34,7,8,0,43.22,1,4158.7
42,12,19.03,4.11,0.78,7,8,0,44.36,1,4327.7
42,13,19.35,4.85,1.58,7,8,0,45.6,1,4416.3
42,14,19.89,5.27,1.72,7,8,0,46.93,1,3621.8
42,15,20.91,5.47,1.81,7,8,0,48.36,1,3897.8
42,16,22.34,6.16,1.85,7,8,0,49.89,1,3609.4
42,17,24.34,6.41,1.93,7,8,0,51.51,1,3358.9
42,18,25.42,6.98,2.14,7,8,0,53.22,1,3049.6
42,19,26.53,7.27,1.86,7,8,0,55.03,1,3100.8
42,20,27.88,7.9,1.96,7,8,0,56.93,1,3305.3
43,0,9.74,2.61,0.0,5,5,0,43.13,1,5718.0
43,1,8.92,2.45,0.42,5,5,0,43.22,1,5972.9
43,2,9.39,2.19,0.17,5,5,0,43.41,1,5816.1
43,3,9.79,2.18,0.15,6,6,0,43.68,1,5643.5
43,4,11.16,2.31,0.48,6,6,0,44.04,1,5876.6
43,5,10.95,2.36,0.16,6,6,0,44.5,1,5188.2
43,6,10.42,2.54,0.67,6,6,0,45.04,1,4921.4
43,7,12.2,2.97,0.74,6,6,0,45.68,1,5008.5
43,8,13.1,3.34,0.7,6,6,0,46.41,1,4985.0
43,9,14.43,3.57,0.98,6,6,0,47.22,1,4957.8
43,10,14.18,4.0,1.23,6,6,0,48.13,1,4561.1
43,11,13.92,4.61,1.09,7,8,0,49.13,1,4208.1
43,12,14.46,4.79,1.03,7,8,0,50.22,1,4248.1
43,13,14.86,5.23,0.96,8,9,0,51.41,1,3981.4
43,14,16.44,6.13,1.42,8,9,0,52.68,1,3842.2
43,15,17.14,6.75,1.43,8,9,0,54.04,1,3561.6
43,16,18.27,6.84,1.66,9,10,0,55.5,1,3599.2
43,17,20.12,7.67,1.82,9,10,0,57.04,1,3843.3
43,18,22.09,8.13,1.76,9,10,0,58.68,1,3014.4
43,19,23.94,8.84,2.17,9,10,0,60.41,1,3163.1
43,20,25.39,9.74,2.2,9,10,0,62.22,1,3469.2
43,21,26.91,10.32,2.26,9,10,0,64.13,1,2893.7
44,0,8.14,1.15,0.0,5,5,0,30.89,1,6100.5
44,1,8.0,1.46,0.22,6,6,0,30.97,1,6167.1
44,2,8.0,1.39,0.35,6,6,0,31.12,1,5834.2
44,3,8.0,1.5,0.21,6,6,0,31.34,1,5243.8
44,4,8.71,1.75,0.4,6,6,0,31.64,1,5058.9
44,5,9.66,2.9,0.45,7,7,0,32.01,1,5295.5
44,6,8.98,2.68,0.45,8,8,0,32.45,1,4997.5
44,7,9.58,2.99,0.85,9,9,0,32.97,1,5288.0
44,8,9.85,3.5,0.57,9,9,0,33.56,1,5091.6
44,9,10.06,4.08,0.88,9,9,0,34.23,1,4372.7
44,10,10.55,4.31,0.56,10,10,0,34.97,1,5056.7
44,11,11.64,4.83,0.89,10,10,0,35.78,1,4392.3
44,12,12.56,5.27,1.08,11,11,0,36.67,1,4496.9
44,13,13.89,5.72,1.15,11,11,0,37.64,1,4221.4
44,14,15.11,6.69,1.24,11,12,0,38.67,1,3938.0
44,15,15.49,7.2,1.18,11,12,0,39.78,1,3726.0
44,16,16.62,8.11,1.48,11,12,0,40.97,1,3625.5
44,17,17.07,8.81,1.57,11,12,0,42.23,1,3616.0
44,18,18.22,9.41,1.6,12,13,0,43.56,1,3103.8
44,19,18.79,9.89,1.51,12,13,0,44.97,1,3100.7
44,20,19.73,10.08,1.37,12,13,0,46.45,1,2693.9
44,21,20.51,10.5,1.34,12,13,0,48.01,1,2636.5
44,22,21.19,11.55,1.77,12,13,0,49.64,1,2500.0
44,23,22.99,12.67,1.98,13,14,0,51.34,1,2500.0
44,24,24.27,13.81,1.72,13,14,0,53.12,1,2545.4
44,25,26.22,14.6,2.01,13,14,0,54.97,1,2500.0
44,26,28.94,15.53,2.23,13,14,0,56.89,1,2500.0
45,0,11.63,0.61,0.0,5,5,0,41.75,0,10000.0
45,1,11.36,0.49,0.0,5,5,0,42.97,0,10000.0
45,2,11.41,0.49,0.0,5,5,0,39.98,0,10000.0
45,3,10.96,0.53,0.0,5,5,0,40.45,0,10000.0
45,4,11.88,0.54,0.0,5,5,0,39.21,0,10000.0
45,5,11.63,0.53,0.0,5,5,0,37.07,0,10000.0
45,6,11.39,0.27,0.0,5,5,0,35.16,0,10000.0
45,7,11.44,0.22,0.0,5,5,0,35.95,0,10000.0
45,8,11.06,0.2,0.0,5,5,0,34.48,0,10000.0
45,9,11.14,0.31,0.0,5,5,0,34.33,0,10000.0
45,10,11.35,0.2,0.0,6,6,0,31.77,0,10000.0
45,11,11.37,0.2,0.0,6,6,0,32.02,0,10000.0
45,12,11.62,0.2,0.0,6,6,0,31.84,0,10000.0
45,13,12.01,0.2,0.0,6,6,0,31.16,0,10000.0
45,14,12.35,0.2,0.0,6,6,0,32.9,0,10000.0
45,15,12.42,0.2,0.0,6,6,0,32.52,0,10000.0
45,16,12.41,0.25,0.0,6,6,0,32.72,0,10000.0
45,17,11.88,0.36,0.0,6,6,0,33.38,0,10000.0
45,18,11.9,0.56,0.0,6,6,0,35.61,0,10000.0
45,19,11.59,0.5,0.0,6,6,0,33.24,0,10000.0
45,20,11.85,0.43,0.0,6,6,0,31.22,0,10000.0
45,21,11.38,0.37,0.0,6,6,0,30.58,0,10000.0
45,22,12.34,0.2,0.0,6,6,0,29.98,0,10000.0
46,0,12.04,1.5,0.0,2,2,0,40.99,0,10000.0
46,1,11.94,1.31,0.0,2,2,0,42.27,0,10000.0
46,2,11.7,1.43,0.0,3,3,0,43.05,0,10000.0
46,3,11.53,1.03,0.0,3,3,0,43.28,0,10000.0
46,4,11.04,1.12,0.0,4,4,0,47.97,0,10000.0
46,5,11.62,0.92,0.0,4,4,0,49.86,0,10000.0
46,6,12.27,0.98,0.0,4,4,0,49.94,0,10000.0
46,7,11.61,1.01,0.0,4,4,0,48.31,0,10000.0
46,8,11.64,1.31,0.0,4,4,0,46.4,0,10000.0
46,9,12.56,1.08,0.0,4,4,0,47.2,0,10000.0
46,10,12.25,1.02,0.0,4,4,0,44.54,0,10000.0
46,11,12.12,1.14,0.0,4,4,0,45.22,0,10000.0
46,12,11.78,1.07,0.0,4,4,0,43.51,0,10000.0
46,13,11.52,1.11,0.0,4,4,0,44.28,0,10000.0
46,14,12.19,1.12,0.0,4,4,0,44.19,0,10000.0
46,15,12.07,1.24,0.0,4,4,0,43.75,0,10000.0
47,0,15.02,2.13,0.0,0,0,0,23.39,1,6036.1
47,1,15.06,1.77,0.17,0,0,0,23.51,1,5789.6
47,2,15.04,1.95,0.16,1,1,0,23.74,1,5602.7
47,3,14.54,2.26,0.34,2,2,0,24.1,1,5817.2
47,4,14.66,3.06,0.51,2,2,0,24.57,1,5453.2
47,5,15.29,3.48,0.61,3,3,0,25.15,1,5066.8
47,6,16.29,4.43,1.01,3,3,0,25.86,1,5139.4
47,7,17.5,4.76,0.88,4,4,0,26.68,1,4614.5
47,8,18.76,4.69,1.06,4,4,0,27.62,1,4905.9
47,9,19.29,5.33,1.28,5,6,0,28.68,1,4414.2
47,10,19.19,5.53,1.46,6,7,0,29.86,1,4118.9
47,11,19.13,6.57,1.1,6,7,0,31.15,1,4095.0
47,12,20.06,6.59,1.8,7,8,0,32.57,1,4201.2
47,13,20.83,7.4,1.65,7,8,0,34.1,1,4146.5
47,14,23.34,8.28,1.61,7,8,0,35.74,1,3646.5
47,15,25.2,8.54,1.85,7,8,0,37.51,1,3816.4
47,16,27.27,9.76,2.22,7,8,0,39.39,1,3545.1
48,0,14.29,1.66,0.0,2,2,0,43.33,0,10000.0
48,1,13.75,1.25,0.0,2,2,0,43.89,0,10000.0
48,2,13.89,1.07,0.0,2,2,0,41.59,0,10000.0
48,3,13.66,1.09,0.0,2,2,0,41.7,0,10000.0
48,4,13.31,1.24,0.0,2,2,0,43.8,0,10000.0
48,5,13.45,0.86,0.0,2,2,0,42.95,0,10000.0
48,6,12.29,0.9,0.0,2,2,0,43.14,0,10000.0
48,7,12.58,1.21,0.1,2,2,0,44.04,0,10000.0
48,8,12.6,1.08,0.0,2,2,0,47.45,0,10000.0
48,9,12.64,0.97,0.0,2,2,0,48.56,0,10000.0
48,10,12.88,1.27,0.0,2,2,0,49.58,0,10000.0
48,11,12.7,1.64,0.0,2,2,0,50.2,0,10000.0
48,12,12.48,1.78,0.0,2,2,0,48.85,0,10000.0
48,13,12.95,2.26,0.0,2,2,0,50.35,0,10000.0
48,14,12.65,2.22,0.0,3,3,0,50.2,0,10000.0
48,15,12.88,2.41,0.0,3,3,0,51.45,0,10000.0
48,16,13.65,2.62,0.0,3,3,0,51.52,0,10000.0
49,0,13.74,1.44,0.0,6,6,0,33.03,1,4000.0
49,1,15.87,1.33,0.67,8,8,0,33.04,1,3900.0
49,2,17.19,0.98,0.0,9,9,0,33.08,1,3800.0
49,3,16.14,0.67,0.0,11,11,0,33.15,1,3700.0
49,4,16.92,1.26,0.56,13,13,0,33.28,1,3600.0
49,5,17.68,1.47,0.66,15,15,0,33.48,1,3500.0
49,6,18.02,1.6,0.39,16,16,0,33.74,1,3400.0
49,7,20.46,1.72,0.69,18,18,0,34.09,1,3300.0
49,8,21.01,1.67,0.24,19,19,0,34.54,1,3200.0
49,9,21.71,1.73,1.82,20,20,0,35.1,1,3100.0
49,10,23.35,2.42,1.1,23,23,0,35.77,1,3000.0
49,11,23.55,3.01,2.31,25,25,0,36.56,1,2900.0
49,12,25.08,2.75,2.17,27,27,0,37.49,1,2800.0
49,13,26.37,3.47,2.4,30,30,0,38.56,1,2700.0
49,14,28.05,3.58,2.97,32,32,0,39.79,1,2600.0
49,15,29.32,5.31,3.52,36,36,0,41.18,1,2500.0
49,16,32.01,6.92,2.76,39,39,0,42.74,2,789.6
49,17,34.7,8.44,3.37,41,42,0,44.48,2,545.0
49,18,36.63,10.07,4.42,44,45,0,46.4,2,642.2
49,19,37.94,10.68,4.99,46,47,0,48.53,2,490.5
49,20,40.27,11.97,4.73,49,50,0,50.86,2,400.0
49,21,43.56,13.5,6.26,52,53,1,53.4,2,400.0
49,22,44.5,15.11,5.29,56,57,1,56.17,2,400.0
49,23,47.19,17.76,5.64,59,60,1,59.17,2,400.0
49,24,49.69,20.39,7.53,63,65,1,62.4,2,400.0
49,25,53.99,21.46,7.46,69,71,2,65.89,2,400.0
49,26,59.8,24.34,7.19,74,76,2,69.62,2,400.0
50,0,13.39,0.9,0.0,1,1,0,29.7,0,10000.0
50,1,12.95,1.06,0.0,1,1,0,29.12,0,10000.0
50,2,13.71,0.93,0.0,1,1,0,28.29,0,10000.0
50,3,13.74,1.17,0.0,1,1,0,30.19,0,10000.0
50,4,13.33,0.84,0.0,1,1,0,30.6,0,10000.0
50,5,13.9,0.77,0.0,1,1,0,28.55,0,10000.0
50,6,13.61,0.88,0.0,1,1,0,30.12,0,10000.0
50,7,13.49,1.13,0.0,1,1,0,29.24,0,10000.0
50,8,14.07,1.14,0.0,1,1,0,30.25,0,10000.0
50,9,14.0,1.29,0.0,1,1,0,29.93,0,10000.0
50,10,14.66,1.37,0.0,1,1,0,28.3,0,10000.0
50,11,15.16,1.56,0.0,1,1,0,29.98,0,10000.0
50,12,15.04,1.65,0.0,1,1,0,31.94,0,10000.0
50,13,15.25,1.87,0.0,1,1,0,29.62,0,10000.0
50,14,15.35,1.92,0.0,1,1,0,29.46,0,10000.0
50,15,15.87,1.99,0.0,1,1,0,30.66,0,10000.0
50,16,16.02,2.01,0.0,1,1,0,28.87,0,10000.0
50,17,16.03,2.03,0.0,1,1,0,29.69,0,10000.0
50,18,15.88,1.65,0.0,1,1,0,29.62,0,10000.0
51,0,10.28,1.0,0.15,7,7,0,25.24,1,4000.0
51,1,9.3,0.46,0.0,9,9,0,25.25,1,3900.0
51,2,9.73,-0.54,0.31,11,11,0,25.29,1,3800.0
51,3,10.51,-0.35,0.28,14,14,0,25.37,1,3700.0
51,4,8.72,0.02,0.0,17,17,0,25.51,1,3600.0
51,5,9.42,0.98,0.39,19,19,0,25.71,1,3500.0
51,6,10.11,1.34,2.4,21,21,0,26.0,1,3400.0
51,7,11.35,2.15,1.79,23,23,0,26.38,1,3300.0
51,8,11.8,2.34,0.78,26,26,0,26.86,1,3200.0
51,9,12.9,2.96,1.18,27,27,0,27.45,1,3100.0
51,10,12.08,2.83,1.58,30,30,0,28.17,1,3000.0
51,11,12.78,3.7,0.83,32,32,0,29.02,1,2900.0
51,12,13.93,3.54,1.35,34,34,0,30.01,1,2800.0
51,13,13.53,4.2,2.12,38,38,0,31.16,1,2700.0
51,14,16.82,4.7,2.87,42,42,0,32.47,1,2600.0
51,15,16.98,5.78,3.13,44,44,0,33.96,2,1079.4
51,16,18.41,6.09,4.17,48,49,0,35.63,2,698.1
51,17,19.41,7.87,4.11,50,51,0,37.49,2,753.5
51,18,22.4,9.37,5.06,54,55,0,39.55,2,540.7
51,19,25.35,11.25,5.15,58,59,0,41.83,2,587.7
51,20,27.53,12.99,5.02,63,64,1,44.32,2,419.7
51,21,29.53,14.44,6.23,67,68,1,47.04,2,400.0
51,22,30.67,16.85,5.4,70,71,1,50.01,2,400.0
51,23,35.65,18.9,6.67,74,76,1,53.21,2,400.0
51,24,38.88,22.1,7.16,80,82,2,56.68,2,400.0
51,25,42.85,25.38,7.93,84,86,2,60.4,2,400.0
52,0,14.69,0.35,0.0,3,3,0,26.57,0,10000.0
52,1,14.46,0.42,0.0,3,3,0,27.42,0,10000.0
52,2,14.4,0.5,0.0,3,3,0,27.93,0,10000.0
52,3,14.43,0.73,0.0,3,3,0,24.3,0,10000.0
52,4,14.13,1.07,0.0,3,3,0,24.81,0,10000.0
52,5,14.58,1.28,0.0,3,3,0,23.81,0,10000.0
52,6,15.39,1.28,0.0,3,3,0,21.44,0,10000.0
52,7,15.08,0.88,0.0,3,3,0,22.19,0,10000.0
52,8,15.48,1.26,0.0,3,3,0,20.75,0,10000.0
52,9,15.9,1.11,0.0,3,3,0,21.28,0,10000.0
52,10,15.62,1.47,0.0,3,3,0,21.42,0,10000.0
52,11,15.97,1.51,0.0,3,3,0,21.58,0,10000.0
52,12,16.12,1.47,0.0,3,3,0,21.01,0,10000.0
52,13,15.33,1.34,0.0,3,3,0,23.48,0,10000.0
52,14,14.51,1.28,0.0,3,3,0,21.55,0,10000.0
53,0,13.52,1.77,0.09,4,4,0,39.64,1,4000.0
53,1,14.02,0.3,0.72,6,6,0,39.66,1,3900.0
53,2,14.37,0.37,0.73,7,7,0,39.72,1,3800.0
53,3,15.6,0.59,0.0,8,8,0,39.84,1,3700.0
53,4,14.5,0.83,0.0,11,11,0,40.04,1,3600.0
53,5,15.42,2.13,0.9,12,12,0,40.34,1,3500.0
53,6,15.43,2.77,2.1,13,13,0,40.76,1,3400.0
53,7,15.53,2.89,0.95,15,15,0,41.31,1,3300.0
53,8,17.32,3.48,3.08,16,16,0,42.02,1,3200.0
53,9,17.51,4.65,2.06,19,19,0,42.89,1,3100.0
53,10,19.24,5.55,1.8,20,20,0,43.94,1,3000.0
53,11,21.35,6.38,2.08,24,24,0,45.19,1,2900.0
53,12,23.23,7.52,2.84,28,28,0,46.65,2,1221.3
53,13,23.86,8.52,3.22,32,33,0,48.34,2,988.0
53,14,25.73,9.9,4.26,35,36,0,50.27,2,1121.5
53,15,27.49,11.34,4.84,39,40,0,52.45,2,855.3
53,16,28.78,13.36,4.35,42,43,1,54.9,2,641.7
53,17,30.74,14.91,5.96,47,48,1,57.64,2,641.6
53,18,34.3,16.3,5.58,52,53,1,60.67,2,621.1
53,19,37.14,18.17,6.99,57,59,1,64.01,2,473.0
53,20,41.69,20.33,8.45,61,63,2,67.67,2,400.0
54,0,13.9,1.09,0.0,5,5,0,21.18,1,4000.0
54,1,13.06,1.29,0.28,8,8,0,21.19,1,3900.0
54,2,13.51,1.93,0.58,11,11,0,21.24,1,3800.0
54,3,12.77,2.12,0.21,14,14,0,21.32,1,3700.0
54,4,12.56,2.72,0.52,15,15,0,21.47,1,3600.0
54,5,11.82,2.78,0.19,16,16,0,21.69,1,3500.0
54,6,13.13,3.11,1.34,18,18,0,22.0,1,3400.0
54,7,14.75,3.23,0.27,19,19,0,22.4,1,3300.0
54,8,15.93,3.21,0.51,21,21,0,22.92,1,3200.0
54,9,14.33,3.58,2.14,24,24,0,23.55,1,3100.0
54,10,15.2,3.16,1.15,25,25,0,24.32,1,3000.0
54,11,14.41,3.81,2.01,27,27,0,25.23,1,2900.0
54,12,15.21,4.47,2.66,29,29,0,26.3,1,2800.0
54,13,15.86,5.31,2.72,32,32,0,27.53,1,2700.0
54,14,17.89,6.52,4.05,35,35,0,28.94,2,907.4
54,15,19.71,7.93,3.51,38,38,0,30.54,2,753.7
54,16,20.68,9.28,4.22,42,43,0,32.33,2,718.6
54,17,23.08,10.66,4.96,46,47,0,34.33,2,668.9
54,18,25.97,12.52,3.92,48,49,0,36.54,2,435.7
54,19,28.61,14.13,4.62,53,54,1,38.98,2,542.4
54,20,32.1,16.41,5.72,57,58,1,41.66,2,400.0
54,21,35.17,18.33,6.72,61,62,1,44.58,2,462.2
54,22,40.16,20.8,5.73,64,65,1,47.76,2,400.0
54,23,44.72,23.51,6.96,70,72,2,51.2,2,400.0
54,24,49.12,26.59,7.94,75,77,2,54.92,2,400.0
55,0,13.73,0.5,0.14,1,1,0,23.65,1,6294.9
55,1,14.88,0.51,0.1,1,1,0,23.78,1,6082.5
55,2,16.1,0.51,0.0,1,1,0,24.05,1,5694.1
55,3,16.56,0.5,0.07,1,1,0,24.45,1,5685.0
55,4,17.53,0.74,0.83,1,1,0,24.98,1,5378.9
55,5,17.85,0.5,0.65,2,2,0,25.65,1,5365.9
55,6,18.9,0.5,0.89,2,2,0,26.45,1,5146.9
55,7,19.11,0.86,1.39,2,2,0,27.38,1,4792.0
55,8,20.32,1.35,1.12,2,3,0,28.45,1,5109.3
55,9,20.53,2.47,1.21,2,3,0,29.65,1,4689.3
55,10,22.54,3.38,1.75,2,3,0,30.98,1,4401.9
55,11,23.11,3.99,1.54,2,3,0,32.45,1,4581.1
55,12,24.69,4.71,2.02,2,3,0,34.05,1,4044.8
55,13,26.5,5.31,1.92,2,3,0,35.78,1,4138.5
55,14,28.45,5.72,2.27,2,3,0,37.65,1,3703.7
56,0,8.73,2.01,0.0,5,5,0,29.67,1,5705.0
56,1,9.74,1.75,0.04,6,6,0,29.74,1,6095.8
56,2,9.63,1.52,0.15,6,6,0,29.87,1,5545.3
56,3,9.77,1.65,0.0,7,7,0,30.07,1,5428.8
56,4,10.57,1.97,0.45,7,7,0,30.34,1,5386.2
56,5,10.38,1.79,0.59,8,8,0,30.67,1,5248.8
56,6,11.2,1.96,0.26,8,8,0,31.07,1,5225.2
56,7,12.22,2.33,0.44,8,8,0,31.54,1,4870.3
56,8,12.86,2.5,0.59,8,8,0,32.07,1,4528.7
56,9,13.56,2.89,0.79,8,8,0,32.67,1,4705.0
56,10,14.17,3.33,0.64,8,8,0,33.34,1,4593.7
56,11,14.48,3.38,0.92,8,8,0,34.07,1,4423.4
56,12,15.14,3.55,0.52,8,8,0,34.87,1,4001.7
56,13,16.34,3.7,1.0,8,8,0,35.74,1,4235.0
56,14,16.69,4.23,1.18,9,9,0,36.67,1,3718.9
56,15,17.74,4.39,0.82,10,11,0,37.67,1,3938.4
56,16,18.84,4.49,1.36,10,11,0,38.74,1,3588.4
56,17,20.47,5.12,1.39,10,11,0,39.87,1,3317.4
56,18,22.63,5.61,1.85,10,11,0,41.07,1,3185.9
56,19,23.56,6.18,1.28,10,11,0,42.34,1,3719.5
56,20,24.23,6.65,1.1,11,12,0,43.67,1,2859.5
56,21,25.3,7.38,1.41,12,13,0,45.07,1,2994.6
56,22,25.58,7.96,1.83,12,13,0,46.54,1,2500.0
56,23,27.01,8.44,1.68,12,13,0,48.07,1,2546.2
56,24,28.75,8.7,1.31,12,13,0,49.67,1,2601.9
56,25,30.48,8.99,1.5,12,13,0,51.34,1,2500.0
56,26,31.48,9.43,1.53,12,13,0,53.07,1,2500.0
56,27,32.75,9.96,1.75,12,13,0,54.87,1,2500.0
56,28,33.54,10.67,2.23,12,13,0,56.74,1,2500.0
56,29,33.91,11.6,2.23,12,13,0,58.67,1,2500.0
57,0,13.51,1.91,0.0,4,4,0,33.44,0,10000.0
57,1,12.57,2.07,0.0,4,4,0,32.3,0,10000.0
57,2,12.57,1.66,0.0,4,4,0,31.88,0,10000.0
57,3,12.21,1.71,0.0,4,4,0,32.94,0,10000.0
57,4,12.15,1.79,0.0,4,4,0,35.12,0,10000.0
57,5,12.35,1.65,0.0,4,4,0,35.0,0,10000.0
57,6,13.44,1.85,0.0,4,4,0,34.65,0,10000.0
57,7,13.87,2.14,0.0,4,4,0,34.97,0,10000.0
57,8,13.97,1.95,0.0,4,4,0,34.36,0,10000.0
57,9,14.3,2.23,0.0,4,4,0,34.97,0,10000.0
57,10,13.72,2.34,0.0,4,4,0,36.17,0,10000.0
57,11,13.54,2.51,0.0,4,4,0,37.77,0,10000.0
57,12,13.2,1.85,0.0,4,4,0,38.67,0,10000.0
57,13,13.07,1.58,0.0,4,4,0,39.59,0,10000.0
57,14,13.07,1.45,0.0,4,4,0,41.58,0,10000.0
57,15,12.66,1.49,0.0,5,5,0,41.73,0,10000.0
57,16,11.6,1.46,0.0,5,5,0,41.63,0,10000.0
57,17,11.78,1.54,0.0,5,5,0,40.12,0,10000.0
57,18,12.13,1.31,0.0,5,5,0,40.82,0,10000.0
57,19,11.66,1.0,0.0,5,5,0,45.25,0,10000.0
58,0,9.0,1.96,0.0,5,5,0,32.04,0,10000.0
58,1,9.22,2.02,0.0,5,5,0,30.37,0,10000.0
58,2,8.97,2.01,0.0,5,5,0,32.71,0,10000.0
58,3,8.87,2.1,0.0,5,5,0,31.3,0,10000.0
58,4,8.82,2.08,0.0,5,5,0,33.48,0,10000.0
58,5,8.4,2.05,0.0,5,5,0,33.83,0,10000.0
58,6,8.28,1.78,0.0,5,5,0,34.03,0,10000.0
58,7,8.71,1.49,0.0,5,5,0,30.83,0,10000.0
58,8,8.31,1.11,0.0,5,5,0,29.63,0,10000.0
58,9,8.0,0.87,0.0,5,5,0,29.36,0,10000.0
58,10,7.4,0.84,0.0,5,5,0,28.18,0,10000.0
58,11,7.13,1.11,0.0,5,5,0,28.95,0,10000.0
58,12,7.5,1.47,0.0,5,5,0,30.58,0,10000.0
58,13,7.81,1.55,0.0,5,5,0,32.22,0,10000.0
58,14,8.72,1.3,0.0,5,5,0,33.22,0,10000.0
58,15,8.12,1.51,0.0,5,5,0,33.83,0,10000.0
58,16,7.95,1.19,0.0,5,5,0,34.07,0,10000.0
58,17,8.21,0.93,0.0,5,5,0,34.77,0,10000.0
58,18,8.66,1.08,0.0,5,5,0,34.05,0,10000.0
58,19,8.21,1.33,0.0,5,5,0,36.3,0,10000.0
58,20,8.0,1.33,0.0,5,5,0,33.78,0,10000.0
58,21,8.23,1.49,0.0,5,5,0,35.56,0,10000.0
58,22,7.89,1.55,0.0,6,6,0,36.6,0,10000.0
58,23,7.9,1.46,0.0,6,6,0,37.56,0,10000.0
58,24,7.89,1.26,0.0,6,6,0,36.49,0,10000.0
58,25,7.81,1.4,0.0,6,6,0,36.69,0,10000.0
58,26,8.32,1.8,0.0,6,6,0,37.63,0,10000.0
58,27,9.19,1.83,0.0,6,6,0,38.37,0,10000.0
59,0,13.15,1.27,0.0,2,2,0,33.15,0,10000.0
59,1,12.11,1.28,0.0,2,2,0,31.7,0,10000.0
59,2,12.42,1.53,0.0,2,2,0,29.78,0,10000.0
59,3,12.19,1.57,0.0,2,2,0,29.44,0,10000.0
59,4,11.89,1.72,0.0,2,2,0,30.86,0,10000.0
59,5,11.12,1.76,0.0,2,2,0,30.19,0,10000.0
59,6,10.41,2.12,0.0,2,2,0,30.74,0,10000.0
59,7,10.19,2.25,0.0,2,2,0,32.05,0,10000.0
59,8,10.23,2.05,0.0,2,2,0,31.71,0,10000.0
59,9,9.85,1.94,0.0,2,2,0,32.73,0,10000.0
59,10,9.89,2.37,0.0,2,2,0,32.44,0,10000.0
59,11,8.77,2.48,0.0,2,2,0,31.62,0,10000.0
59,12,8.32,2.23,0.0,2,2,0,30.52,0,10000.0
59,13,8.55,2.09,0.0,2,2,0,31.37,0,10000.0
59,14,7.47,2.0,0.0,2,2,0,32.64,0,10000.0
59,15,7.3,1.85,0.0,2,2,0,32.64,0,10000.0
59,16,7.59,1.62,0.0,2,2,0,30.76,0,10000.0
59,17,7.62,1.37,0.0,2,2,0,29.76,0,10000.0
59,18,7.33,1.62,0.0,2,2,0,28.94,0,10000.0
59,19,7.72,1.86,0.0,2,2,0,30.74,0,10000.0
